handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_4b1b70eb-048b-da7d-368a-bf6d20505bcf,Variant,,,,,M11,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4b1b70eb-048b-da7d-368a-bf6d20505bcf,Variant,,,,,M11,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4b1b70eb-048b-da7d-368a-bf6d20505bcf,Variant,,,,,M11,,,,true,,,0,,,,,"rgb(0,0,0):Black",,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4b1b70eb-048b-da7d-368a-bf6d20505bcf,Variant,,,,,M11,,,,false,,,0,,,,,"rgb(255,202,0):Golden yellow",,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4b1b70eb-048b-da7d-368a-bf6d20505bcf,Variant,,,,,M11,,,,false,,,0,,,,,"rgb(255,202,0):Golden yellow",,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4b1b70eb-048b-da7d-368a-bf6d20505bcf,Variant,,,,,M11,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4b1b70eb-048b-da7d-368a-bf6d20505bcf,Variant,,,,,M11,,,,false,,,0,,,,,"rgb(255,202,0):Golden yellow",,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_682b14de-3377-9054-4069-d49118559f36,Product,Fbibas sandals ,,f740b3_0ee45e742dc94f94b74d104c496d6015~mv2.png,Sale;Sandals,,50% OFF,70.0,,false,PERCENT,50.0,0,,,Color,COLOR,"rgb(0,0,0):Black",Size,DROP_DOWN,37;38;39;40;41;42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_682b14de-3377-9054-4069-d49118559f36,Variant,,,,,M15,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_682b14de-3377-9054-4069-d49118559f36,Variant,,,,,M15,,,,true,,,1,,,,,"rgb(0,0,0):Black",,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_682b14de-3377-9054-4069-d49118559f36,Variant,,,,,M15,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_682b14de-3377-9054-4069-d49118559f36,Variant,,,,,M15,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_682b14de-3377-9054-4069-d49118559f36,Variant,,,,,M15,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_682b14de-3377-9054-4069-d49118559f36,Variant,,,,,M15,,,,true,,,1,,,,,"rgb(0,0,0):Black",,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_514c5889-35f4-925e-8f40-6813db51584d,Product,Buttoned Romper,,7ee6d5_dc2d774150124b7a8cd823a859f323cc~mv2.jpeg;7ee6d5_f8a3d1de1ea243629d1a3b9e39300f32~mv2.jpeg;7ee6d5_d25f786a425c4ed1aa6b3e965632bee7~mv2.jpeg;7ee6d5_681e9fa47b0b4939b2fcc005de82f3cf~mv2.jpeg,Active Wear;Lounge Wear;New Arrivals;Rompers,C18,New Arrivals,160.0,,true,PERCENT,0.0,0,,,Color,COLOR,Sea blue:Sea blue;Black:Black;Biege:Biege,Size,DROP_DOWN,Free(8-16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Product,BBL Two Piece,,7ee6d5_6247496265024002b0a6b26547ac0b05~mv2.png;7ee6d5_354a6f0b2b3b48e0b86bdfa9c0fc2bde~mv2.png;7ee6d5_06be5ab9c00a4fb8ab565633e274a2c0~mv2.jpeg;7ee6d5_8f25dfe3cdef4ab6b66a6b7c69788a4b~mv2.png;7ee6d5_b97b4bb3eabe4ba8a0f910716d96cbb7~mv2.png;7ee6d5_84b9315280b94686b9107d13b8a2f774~mv2.png;7ee6d5_96f2cee1052749e2ae83a591c2a6b759~mv2.png;7ee6d5_8d0340a56ad445428f4b6537c4a84797~mv2.png;7ee6d5_fdb7602ac99c4226ba69bb2aa9b41834~mv2.png,Two Piece;Pants Set;Lounge Wear;New Arrivals;Active Wear,,New Arrivals,250.0,,true,PERCENT,0.0,0,,,Color,COLOR,"rgb(0,128,0):Green;rgb(255,0,0):Red;rgb(163,0,33):Wine;#ffc0cb:Pink;rgb(128,128,128):Grey;rgb(0,163,255):Seablue;#000000:Black;rgb(6,16,71):Blue black;rgb(141,82,22):Brown",Size,DROP_DOWN,Medium;Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,2,,,,,"rgb(0,128,0):Green",,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,0,,,,,"rgb(0,163,255):Seablue",,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,0,,,,,"rgb(128,128,128):Grey",,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,0,,,,,"rgb(141,82,22):Brown",,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,0,,,,,"rgb(6,16,71):Blue black",,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,2,,,,,"rgb(255,0,0):Red",,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,0,,,,,"rgb(0,163,255):Seablue",,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,1,,,,,#ffc0cb:Pink,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,0,,,,,"rgb(163,0,33):Wine",,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,0,,,,,"rgb(163,0,33):Wine",,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,1,,,,,#ffc0cb:Pink,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,0,,,,,"rgb(6,16,71):Blue black",,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,0,,,,,#000000:Black,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,1,,,,,"rgb(255,0,0):Red",,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,0,,,,,"rgb(0,128,0):Green",,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,0,,,,,"rgb(141,82,22):Brown",,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,0,,,,,#000000:Black,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27e04705-90ab-dd94-000a-732705501209,Variant,,,,,"C14, C15",,,,true,,,0,,,,,"rgb(128,128,128):Grey",,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_600ac178-ae1f-454a-7ec4-c90dac8ea3e4,Product,Glassy Loafers,,f740b3_f6252f53ff5640ba96c14973e7334fba~mv2.png;f740b3_77591445b29040af9d8bcf20d1cf206e~mv2.png;f740b3_d01ac877451a4752b334637e88185320~mv2.png;f740b3_58bd9cbbdefa4f178b4cd30ebe90e137~mv2.png,Sale;Shoe,,50% OFF,100.0,,true,PERCENT,50.0,0,,,Color,COLOR,"rgb(0,0,0):Black",Size,DROP_DOWN,40;39;38;37;36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_600ac178-ae1f-454a-7ec4-c90dac8ea3e4,Variant,,,,,M5-M7,,,,true,,,0,,,,,"rgb(0,0,0):Black",,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_600ac178-ae1f-454a-7ec4-c90dac8ea3e4,Variant,,,,,M5-M7,,,,true,,,3,,,,,"rgb(0,0,0):Black",,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_600ac178-ae1f-454a-7ec4-c90dac8ea3e4,Variant,,,,,M5-M7,,,,true,,,3,,,,,"rgb(0,0,0):Black",,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_600ac178-ae1f-454a-7ec4-c90dac8ea3e4,Variant,,,,,M5-M7,,,,true,,,0,,,,,"rgb(0,0,0):Black",,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_600ac178-ae1f-454a-7ec4-c90dac8ea3e4,Variant,,,,,M5-M7,,,,true,,,8,,,,,"rgb(0,0,0):Black",,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f871aa86-b166-d419-8916-7c56d86774b9,Product,Moon Print Design Romper ,,00fc05_034d8e811b924ac3bd6d68c4271deda1~mv2.png,Sale;Rompers,,50% OFF,180.0,,false,PERCENT,50.0,0,,,Size,DROP_DOWN,Medium;Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f871aa86-b166-d419-8916-7c56d86774b9,Variant,,,,,A19,,,,true,,,3,,,,,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f871aa86-b166-d419-8916-7c56d86774b9,Variant,,,,,A19,,,,true,,,1,,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eb573db2-e5fe-f2ee-2c3c-f949e7c42704,Product,One-Shoulder Rosette Maxi Dress,,2306b4_fc388fe4a9b7495a8d24ffdb712fabbc~mv2.png;2306b4_3096e9a00f9746c4963d2d0c9454a84d~mv2.png,Dresses;Sale,,50% OFF,180.0,,true,PERCENT,50.0,0,,,Size,DROP_DOWN,Medium;Small;Large,Color,COLOR,"rgb(239,0,126):Pink;#a52a2a:Brown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eb573db2-e5fe-f2ee-2c3c-f949e7c42704,Variant,,,,,B11,,,,true,,,4,,,,,Small,,,#a52a2a:Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eb573db2-e5fe-f2ee-2c3c-f949e7c42704,Variant,,,,,B11,,,,true,,,0,,,,,Large,,,"rgb(239,0,126):Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eb573db2-e5fe-f2ee-2c3c-f949e7c42704,Variant,,,,,B11,,,,true,,,3,,,,,Medium,,,#a52a2a:Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eb573db2-e5fe-f2ee-2c3c-f949e7c42704,Variant,,,,,B11,,,,true,,,2,,,,,Large,,,#a52a2a:Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eb573db2-e5fe-f2ee-2c3c-f949e7c42704,Variant,,,,,B11,,,,true,,,1,,,,,Medium,,,"rgb(239,0,126):Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eb573db2-e5fe-f2ee-2c3c-f949e7c42704,Variant,,,,,B11,,,,true,,,1,,,,,Small,,,"rgb(239,0,126):Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16a6d2c9-8377-4932-3336-07db6b8b5036,Product,Flat Sandals ,,f740b3_8702406ff4894339b30c29c33e843d65~mv2.png;f740b3_d6e4f58385bd44378e75f6661d11dca0~mv2.png,Sale;Sandals,,50% OFF,70.0,,false,PERCENT,50.0,0,,,Color,COLOR,"rgb(224,224,224):Silver;rgb(0,0,0):Black",Size,DROP_DOWN,42;41;40;39;38;37;36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16a6d2c9-8377-4932-3336-07db6b8b5036,Variant,,,,,L10 ,,,,true,,,0,,,,,"rgb(0,0,0):Black",,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16a6d2c9-8377-4932-3336-07db6b8b5036,Variant,,,,,L10 ,,,,true,,,0,,,,,"rgb(0,0,0):Black",,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16a6d2c9-8377-4932-3336-07db6b8b5036,Variant,,,,,L10 ,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16a6d2c9-8377-4932-3336-07db6b8b5036,Variant,,,,,L10 ,,,,false,,,0,,,,,"rgb(224,224,224):Silver",,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16a6d2c9-8377-4932-3336-07db6b8b5036,Variant,,,,,L10 ,,,,true,,,1,,,,,"rgb(0,0,0):Black",,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16a6d2c9-8377-4932-3336-07db6b8b5036,Variant,,,,,L10 ,,,,true,,,1,,,,,"rgb(224,224,224):Silver",,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16a6d2c9-8377-4932-3336-07db6b8b5036,Variant,,,,,L10 ,,,,false,,,0,,,,,"rgb(224,224,224):Silver",,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16a6d2c9-8377-4932-3336-07db6b8b5036,Variant,,,,,L10 ,,,,false,,,0,,,,,"rgb(224,224,224):Silver",,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16a6d2c9-8377-4932-3336-07db6b8b5036,Variant,,,,,L10 ,,,,true,,,0,,,,,"rgb(224,224,224):Silver",,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16a6d2c9-8377-4932-3336-07db6b8b5036,Variant,,,,,L10 ,,,,false,,,0,,,,,"rgb(224,224,224):Silver",,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16a6d2c9-8377-4932-3336-07db6b8b5036,Variant,,,,,L10 ,,,,false,,,0,,,,,"rgb(224,224,224):Silver",,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16a6d2c9-8377-4932-3336-07db6b8b5036,Variant,,,,,L10 ,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16a6d2c9-8377-4932-3336-07db6b8b5036,Variant,,,,,L10 ,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16a6d2c9-8377-4932-3336-07db6b8b5036,Variant,,,,,L10 ,,,,true,,,1,,,,,"rgb(0,0,0):Black",,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_91013ced-b5eb-240a-54ed-8e8e69369681,Product,Knotted Hem Tee Top,,dcd1f6_69af645e1c2746189023ab579231b4bd~mv2.png;dcd1f6_6cdc722f7ebb4b06b92e32690061a438~mv2.png;dcd1f6_c3583737149d48de8b6c2a02f0aa3e25~mv2.png;dcd1f6_0c703608035d43c7b67a046bac1bdd5c~mv2.png;2306b4_38fcb6b26b234fcfa3ca7545019913e3~mv2.png,Tops;Sale,B6,50% OFF,120.0,,true,PERCENT,50.0,61,,,Color,COLOR,"rgb(8,8,8):Black and White;rgb(253,255,209):Butter Yellow;rgb(255, 192, 203):Pink;rgb(255, 255, 255):White;rgb(0,0,0):Black",Size,DROP_DOWN,2 Extra Large;Extra large;Large;Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5753aba9-c384-30ce-130b-1e02dcf1b7eb,Product,Modest Pleated Maxi Dress,,2306b4_bde8ffb71e714bb7a81b4a69399f8af7~mv2.png;2306b4_d0a0b3ec7a614873bebd8b1bdd864cfd~mv2.png;2306b4_b05370d9c91e496792535ec7702bf835~mv2.png,Sale;Dresses,,50% OFF,250.0,,true,PERCENT,50.0,0,,,Size,DROP_DOWN,2 Extra Large;Extra large,Color,COLOR,"rgb(194,114,0):Light Brown;rgb(255, 192, 203):Pink;rgb(255,241,0):Yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5753aba9-c384-30ce-130b-1e02dcf1b7eb,Variant,,,,,D12,,,,true,,,0,,,,,2 Extra Large,,,"rgb(255,241,0):Yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5753aba9-c384-30ce-130b-1e02dcf1b7eb,Variant,,,,,D12,,,,true,,,1,,,,,Extra large,,,"rgb(255,241,0):Yellow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5753aba9-c384-30ce-130b-1e02dcf1b7eb,Variant,,,,,D12,,,,true,,,0,,,,,Extra large,,,"rgb(255, 192, 203):Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5753aba9-c384-30ce-130b-1e02dcf1b7eb,Variant,,,,,D12,,,,true,,,1,,,,,2 Extra Large,,,"rgb(194,114,0):Light Brown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5753aba9-c384-30ce-130b-1e02dcf1b7eb,Variant,,,,,D12,,,,true,,,1,,,,,Extra large,,,"rgb(194,114,0):Light Brown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5753aba9-c384-30ce-130b-1e02dcf1b7eb,Variant,,,,,D12,,,,true,,,1,,,,,2 Extra Large,,,"rgb(255, 192, 203):Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebb3ff54-6728-bad7-b5c2-edfaa8a0207f,Product,Trilana Sandals ,,f740b3_91a05af39ae449da99f13afefb7d9971~mv2.png;f740b3_55fdc949d04042b1b66de2a7430d8135~mv2.png,Sale;Sandals,,50% OFF,70.0,,false,PERCENT,50.0,0,,,Color,COLOR,"rgb(150,75,0):Brown;rgb(0,0,0):Black",Size,DROP_DOWN,42;41;40;39;38;37;36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebb3ff54-6728-bad7-b5c2-edfaa8a0207f,Variant,,,,,L9 ,,,,false,,,0,,,,,"rgb(150,75,0):Brown",,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebb3ff54-6728-bad7-b5c2-edfaa8a0207f,Variant,,,,,L9 ,,,,false,,,0,,,,,"rgb(150,75,0):Brown",,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebb3ff54-6728-bad7-b5c2-edfaa8a0207f,Variant,,,,,L9 ,,,,false,,,0,,,,,"rgb(150,75,0):Brown",,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebb3ff54-6728-bad7-b5c2-edfaa8a0207f,Variant,,,,,L9 ,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebb3ff54-6728-bad7-b5c2-edfaa8a0207f,Variant,,,,,L9 ,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebb3ff54-6728-bad7-b5c2-edfaa8a0207f,Variant,,,,,L9 ,,,,false,,,0,,,,,"rgb(150,75,0):Brown",,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebb3ff54-6728-bad7-b5c2-edfaa8a0207f,Variant,,,,,L9 ,,,,true,,,1,,,,,"rgb(0,0,0):Black",,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebb3ff54-6728-bad7-b5c2-edfaa8a0207f,Variant,,,,,L9 ,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebb3ff54-6728-bad7-b5c2-edfaa8a0207f,Variant,,,,,L9 ,,,,false,,,0,,,,,"rgb(150,75,0):Brown",,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebb3ff54-6728-bad7-b5c2-edfaa8a0207f,Variant,,,,,L9 ,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebb3ff54-6728-bad7-b5c2-edfaa8a0207f,Variant,,,,,L9 ,,,,true,,,0,,,,,"rgb(150,75,0):Brown",,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebb3ff54-6728-bad7-b5c2-edfaa8a0207f,Variant,,,,,L9 ,,,,true,,,1,,,,,"rgb(0,0,0):Black",,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebb3ff54-6728-bad7-b5c2-edfaa8a0207f,Variant,,,,,L9 ,,,,true,,,0,,,,,"rgb(0,0,0):Black",,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ebb3ff54-6728-bad7-b5c2-edfaa8a0207f,Variant,,,,,L9 ,,,,false,,,0,,,,,"rgb(150,75,0):Brown",,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_98a83285-d3ca-e58a-e8ea-87634647fb3c,Product,Seamless Crop Top,,00fc05_d4632bb010884d0ba356d6a654b2558d~mv2.jpg;00fc05_1315a93fde054780ba8085d351e7789d~mv2.jpg;00fc05_a9a980f7bf5e4bc4b9fc51911f3f90a0~mv2.jpg;00fc05_9f36803c10e2455a8594dfa721216a06~mv2.jpg;00fc05_44ea192c86684342adea285d7f26256b~mv2.jpg;00fc05_c78efe13b6bc4a018e0c48f4337d1334~mv2.png;00fc05_6f921d72bf664dec84986a74b4511125~mv2.png;00fc05_156e7a7c7e144f7690e1705e7340f41f~mv2.png,Sale;Tops,,New Arrivals,80.0,,false,PERCENT,0.0,0,,,Size,DROP_DOWN,Free(8-16),Color,COLOR,"rgb(255, 255, 255):White;rgb(0,140,255):Blue;rgb(114,47,55):Wine;#a52a2a:Brown;rgb(239,0,126):Pink;rgb(0,0,0):Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_98a83285-d3ca-e58a-e8ea-87634647fb3c,Variant,,,,,G35,,,,true,,,2,,,,,Free(8-16),,,#a52a2a:Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_98a83285-d3ca-e58a-e8ea-87634647fb3c,Variant,,,,,G35,,,,true,,,2,,,,,Free(8-16),,,"rgb(0,140,255):Blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_98a83285-d3ca-e58a-e8ea-87634647fb3c,Variant,,,,,G35,,,,true,,,3,,,,,Free(8-16),,,"rgb(114,47,55):Wine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_98a83285-d3ca-e58a-e8ea-87634647fb3c,Variant,,,,,G35,,,,true,,,1,,,,,Free(8-16),,,"rgb(255, 255, 255):White",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_98a83285-d3ca-e58a-e8ea-87634647fb3c,Variant,,,,,G35,,,,true,,,2,,,,,Free(8-16),,,"rgb(239,0,126):Pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_98a83285-d3ca-e58a-e8ea-87634647fb3c,Variant,,,,,G35,,,,true,,,2,,,,,Free(8-16),,,"rgb(0,0,0):Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4450fb6d-2881-6a0e-a2d1-b83154047b5a,Product,Max Extra Sandals ,,f740b3_b880d20d5e9b4e7dbf74b5c43ca19373~mv2.png;f740b3_8ba8ec088a914d2c99b5531b6f2c5443~mv2.png;f740b3_296b3bd7a39a46e3ae558795ddca0f6b~mv2.png;f740b3_0c25a4ffaa614f5386a832435571f850~mv2.png,Sandals;Sale,,50% OFF,70.0,,false,PERCENT,50.0,0,,,Color,COLOR,"rgb(255, 255, 255):White;rgb(114,47,55):Wine;rgb(141,82,22):Brown;rgb(0,0,0):Black",Size,DROP_DOWN,42;41;40;39;36;38;37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4450fb6d-2881-6a0e-a2d1-b83154047b5a,Variant,,,,,L12,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4450fb6d-2881-6a0e-a2d1-b83154047b5a,Variant,,,,,L12,,,,true,,,0,,,,,"rgb(141,82,22):Brown",,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4450fb6d-2881-6a0e-a2d1-b83154047b5a,Variant,,,,,L12,,,,true,,,1,,,,,"rgb(141,82,22):Brown",,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4450fb6d-2881-6a0e-a2d1-b83154047b5a,Variant,,,,,L12,,,,false,,,0,,,,,"rgb(0,0,0):Black",,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4450fb6d-2881-6a0e-a2d1-b83154047b5a,Variant,,,,,L12,,,,false,,,0,,,,,"rgb(114,47,55):Wine",,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4450fb6d-2881-6a0e-a2d1-b83154047b5a,Variant,,,,,L12,,,,false,,,0,,,,,"rgb(141,82,22):Brown",,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4450fb6d-2881-6a0e-a2d1-b83154047b5a,Variant,,,,,L12,,,,true,,,0,,,,,"rgb(114,47,55):Wine",,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4450fb6d-2881-6a0e-a2d1-b83154047b5a,Variant,,,,,L12,,,,false,,,0,,,,,"rgb(141,82,22):Brown",,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4450fb6d-2881-6a0e-a2d1-b83154047b5a,Variant,,,,,L12,,,,false,,,0,,,,,"rgb(141,82,22):Brown",,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4450fb6d-2881-6a0e-a2d1-b83154047b5a,Variant,,,,,L12,,,,false,,,0,,,,,"rgb(255, 255, 255):White",,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
